Country or Area,Year,Value,Value Footnotes
Guinea-Bissau,2005,572853553.5,
Guinea-Bissau,2006,578517348.9,
Guinea-Bissau,2007,690721769.2,
Guinea-Bissau,2008,842890956.1,
Guinea-Bissau,2009,832530156.8,
Guinea-Bissau,2010,835390893,
Guinea-Bissau,2011,967762548.7,
Guinea-Bissau,2012,897408214.3,
Guyana,1960,170216238.9,
Guyana,1961,185849532.9,
Guyana,1962,194949510,
Guyana,1963,175757891.6,
Guyana,1964,194774510.5,
Guyana,1965,213235288.1,
Guyana,1966,228705875.9,
Guyana,1967,250176463.6,
Guyana,1968,229750000,
Guyana,1969,249300000,
Guyana,1970,267800000,
Guyana,1971,282049984,
Guyana,1972,285380950.1,
Guyana,1973,307047633,
Guyana,1974,433954550.6,
Guyana,1975,494791660.3,
Guyana,1976,454439987.2,
Guyana,1977,449880012.8,
Guyana,1978,507079987.2,
Guyana,1979,530439987.2,
Guyana,1980,603200000,
Guyana,1981,570357129.7,
Guyana,1982,482000000,
Guyana,1983,489333333.3,
Guyana,1984,437631601.3,
Guyana,1985,453488352,
Guyana,1986,504651110.6,
Guyana,1987,354591836.4,
Guyana,1988,413799987.2,
Guyana,1989,379779377.6,
Guyana,1990,396582263.9,
Guyana,1991,336708410.1,
Guyana,1992,368281383.5,
Guyana,1993,442273443.7,
Guyana,1994,540874922.2,
Guyana,1995,621626786.3,
Guyana,1996,705406032.3,
Guyana,1997,749138004.2,
Guyana,1998,717530696.5,
Guyana,1999,694754984,
Guyana,2000,712667925.1,
Guyana,2001,696281468.8,
Guyana,2002,722460911.6,
Guyana,2003,741929343,
Guyana,2004,785918769.8,
Guyana,2005,824880550.3,
Guyana,2006,1458449058,
Guyana,2007,1740335069,
Guyana,2008,1922597807,
Guyana,2009,2025565089,
Guyana,2010,2259288026,
Guyana,2011,2576731667,
Guyana,2012,2850572407,
Haiti,1991,3476346281,
Haiti,1992,2111405826,
Haiti,1993,1806285587,
Haiti,1994,2124933516,
Haiti,1995,2695499730,
Haiti,1996,2970865203,
Haiti,1997,3242667331,
Haiti,1998,3757500381,
Haiti,1999,4088703120,
Haiti,2000,3664503846,
Haiti,2001,3507981946,
Haiti,2002,3214632479,
Haiti,2003,2826481072,
Haiti,2004,3660483886,
Haiti,2005,4154289832,
Haiti,2006,4879738636,
Haiti,2007,5971284338,
Haiti,2008,6407707284,
Haiti,2009,6470254240,
Haiti,2010,6634579143,
Haiti,2011,7346156703,
Haiti,2012,7843484458,
Honduras,1960,335649984,
Honduras,1961,356200000,
Honduras,1962,387750016,
Honduras,1963,410200000,
Honduras,1964,457000000,
Honduras,1965,508650000,
Honduras,1966,549950016,
Honduras,1967,598099984,
Honduras,1968,646800016,
Honduras,1969,668000032,
Honduras,1970,723000000,
Honduras,1971,731000000,
Honduras,1972,802999968,
Honduras,1973,912499968,
Honduras,1974,1034500000,
Honduras,1975,1124000000,
Honduras,1976,1347999936,
Honduras,1977,1669499968,
Honduras,1978,1929499968,
Honduras,1979,2251499968,
Honduras,1980,2566000032,
Honduras,1981,2819500000,
Honduras,1982,2903500032,
Honduras,1983,3076999968,
Honduras,1984,3319000000,
Honduras,1985,3639499936,
Honduras,1986,3808500032,
Honduras,1987,4152499968,
Honduras,1988,3970386396,
Honduras,1989,3563448320,
Honduras,1990,3048896181,
Honduras,1991,3068462060,
Honduras,1992,3419474979,
Honduras,1993,3481990761,
Honduras,1994,3432356579,
Honduras,1995,3911053180,
Honduras,1996,4034037162,
Honduras,1997,4663193916,
Honduras,1998,5202215657,
Honduras,1999,5372543554,
Honduras,2000,7105541205,
Honduras,2001,7566501476,
Honduras,2002,7776438041,
Honduras,2003,8233948657,
Honduras,2004,8871111447,
Honduras,2005,9714443494,
Honduras,2006,10914708995,
Honduras,2007,12358052910,
Honduras,2008,13884492063,
Honduras,2009,14583714286,
Honduras,2010,15835238095,
Honduras,2011,17707600423,
Honduras,2012,18528362334,
Hong Kong,1960,1320799747,
Hong Kong,1961,1530754831,
Hong Kong,1962,1724850878,
Hong Kong,1963,1975045353,
Hong Kong,1964,2274710597,
Hong Kong,1965,2435078534,
Hong Kong,1966,2489845017,
Hong Kong,1967,2692474989,
Hong Kong,1968,2716964388,
Hong Kong,1969,3189740055,
Hong Kong,1970,3800766536,
Hong Kong,1971,4476001946,
Hong Kong,1972,5710107420,
Hong Kong,1973,8030117556,
Hong Kong,1974,9388663646,
Hong Kong,1975,10048022370,
Hong Kong,1976,12876366009,
Hong Kong,1977,15719433719,
Hong Kong,1978,18315007366,
Hong Kong,1979,22526035941,
Hong Kong,1980,28861759209,
Hong Kong,1981,31055409443,
Hong Kong,1982,32291306282,
Hong Kong,1983,29907091340,
Hong Kong,1984,33511383986,
Hong Kong,1985,35699543051,
Hong Kong,1986,41075570592,
Hong Kong,1987,50622571586,
Hong Kong,1988,59707404561,
Hong Kong,1989,68790369107,
Hong Kong,1990,76928290842,
Hong Kong,1991,88959620136,
Hong Kong,1992,1.04272E+11,
Hong Kong,1993,1.20354E+11,
Hong Kong,1994,1.35812E+11,
Hong Kong,1995,1.44653E+11,
Hong Kong,1996,1.59717E+11,
Hong Kong,1997,1.77353E+11,
Hong Kong,1998,1.68886E+11,
Hong Kong,1999,1.65768E+11,
Hong Kong,2000,1.71668E+11,
Hong Kong,2001,1.69403E+11,
Hong Kong,2002,1.66349E+11,
Hong Kong,2003,1.61385E+11,
Hong Kong,2004,1.691E+11,
Hong Kong,2005,1.8157E+11,
Hong Kong,2006,1.93536E+11,
Hong Kong,2007,2.11597E+11,
Hong Kong,2008,2.1928E+11,
Hong Kong,2009,2.14046E+11,
Hong Kong,2010,2.28696E+11,
Hong Kong,2011,2.48726E+11,
Hong Kong,2012,2.63259E+11,
Hungary,1968,4684666743,
Hungary,1969,5205833591,
Hungary,1970,5542466667,
Hungary,1971,6032045246,
Hungary,1972,7074918567,
Hungary,1973,8761333583,
Hungary,1974,9603165775,
Hungary,1975,10949295027,
Hungary,1976,12689645219,
Hungary,1977,14173861741,
Hungary,1978,16573684442,
Hungary,1979,19136396852,
Hungary,1980,22163405825,
Hungary,1981,22728019816,
Hungary,1982,23145848310,
Hungary,1983,21006550142,
Hungary,1984,20366467191,
Hungary,1985,20623320309,
Hungary,1986,23756068292,
Hungary,1987,26108718022,
Hungary,1988,28570620031,
Hungary,1989,29167601580,
Hungary,1990,33056134799,
Hungary,1991,34106585135,
Hungary,1992,38009547806,
Hungary,1993,39377951796,
Hungary,1994,42363086241,
Hungary,1995,45561413231,
Hungary,1996,45930691794,
Hungary,1997,46533207226,
Hungary,1998,47951604854,
Hungary,1999,48255011860,
Hungary,2000,46385589534,
Hungary,2001,52720966883,
Hungary,2002,66389489264,
Hungary,2003,83538373061,
Hungary,2004,1.01926E+11,
Hungary,2005,1.10322E+11,
Hungary,2006,1.12533E+11,
Hungary,2007,1.36102E+11,
Hungary,2008,1.54234E+11,
Hungary,2009,1.26632E+11,
Hungary,2010,1.27957E+11,
Hungary,2011,1.38697E+11,
Hungary,2012,1.25508E+11,
Iceland,1960,248434097,
Iceland,1961,253885656.3,
Iceland,1962,284916516.2,
Iceland,1963,340061650.1,
Iceland,1964,434267936.9,
Iceland,1965,523694949.4,
Iceland,1966,628893310.4,
Iceland,1967,621225962.2,
Iceland,1968,474399471.6,
Iceland,1969,414709311.4,
Iceland,1970,518902000.8,
Iceland,1971,660321784.8,
Iceland,1972,827213290,
Iceland,1973,1137337705,
Iceland,1974,1492743386,
Iceland,1975,1386032934,
Iceland,1976,1644755718,
Iceland,1977,2175791292,
Iceland,1978,2474614617,
Iceland,1979,2811162827,
Iceland,1980,3331325043,
Iceland,1981,3441249878,
Iceland,1982,3159121963,
Iceland,1983,2724974072,
Iceland,1984,2822006038,
Iceland,1985,2939845038,
Iceland,1986,3930518365,
Iceland,1987,5438537481,
Iceland,1988,6016168896,
Iceland,1989,5588533007,
Iceland,1990,6372905074,
Iceland,1991,6807365897,
Iceland,1992,6976080330,
Iceland,1993,6126456175,
Iceland,1994,6294803496,
Iceland,1995,7018100153,
Iceland,1996,7330965238,
Iceland,1997,7422994706,
Iceland,1998,8291725774,
Iceland,1999,8742600398,
Iceland,2000,8697298234,
Iceland,2001,7922983043,
Iceland,2002,8907207933,
Iceland,2003,10969898924,
Iceland,2004,13251434311,
Iceland,2005,16286323127,
Iceland,2006,16651492784,
Iceland,2007,20428232684,
Iceland,2008,16832079677,
Iceland,2009,12115001167,
Iceland,2010,12564460546,
Iceland,2011,14074764558,
Iceland,2012,13656532880,
India,1970,63517181994,
India,1971,68532271313,
India,1972,72716595886,
India,1973,87014945188,
India,1974,1.01271E+11,
India,1975,1.002E+11,
India,1976,1.04518E+11,
India,1977,1.23618E+11,
India,1978,1.39709E+11,
India,1979,1.55674E+11,
India,1980,1.89594E+11,
India,1981,1.96883E+11,
India,1982,2.04234E+11,
India,1983,2.2209E+11,
India,1984,2.15878E+11,
India,1985,2.36589E+11,
India,1986,2.53352E+11,
India,1987,2.83927E+11,
India,1988,3.01791E+11,
India,1989,3.01234E+11,
India,1990,3.26608E+11,
India,1991,2.74842E+11,
India,1992,2.93262E+11,
India,1993,2.84194E+11,
India,1994,3.33014E+11,
India,1995,3.666E+11,
India,1996,3.99787E+11,
India,1997,4.2316E+11,
India,1998,4.28741E+11,
India,1999,4.64344E+11,
India,2000,4.74692E+11,
India,2001,4.92379E+11,
India,2002,5.22798E+11,
India,2003,6.17573E+11,
India,2004,7.21585E+11,
India,2005,8.34217E+11,
India,2006,9.49117E+11,
India,2007,1.2387E+12,
India,2008,1.2241E+12,
India,2009,1.36537E+12,
India,2010,1.71092E+12,
India,2011,1.87285E+12,
India,2012,1.84172E+12,
Indonesia,1967,5980840377,
Indonesia,1968,7467363479,
Indonesia,1969,8798957442,
Indonesia,1970,9656740014,
Indonesia,1971,9849117953,
Indonesia,1972,11605084560,
Indonesia,1973,17171181163,
Indonesia,1974,27227710999,
Indonesia,1975,32147953008,
Indonesia,1976,39328674730,
Indonesia,1977,48396143465,
Indonesia,1978,54298158340,
Indonesia,1979,55122620334,
Indonesia,1980,78013206038,
Indonesia,1981,92473878832,
Indonesia,1982,94715163814,
Indonesia,1983,85369201879,
Indonesia,1984,87612439197,
Indonesia,1985,87338874330,
Indonesia,1986,80060657612,
Indonesia,1987,75929617715,
Indonesia,1988,88787623310,
Indonesia,1989,1.01455E+11,
Indonesia,1990,1.14426E+11,
Indonesia,1991,1.28168E+11,
Indonesia,1992,1.39116E+11,
Indonesia,1993,1.58007E+11,
Indonesia,1994,1.76892E+11,
Indonesia,1995,2.02132E+11,
Indonesia,1996,2.2737E+11,
Indonesia,1997,2.15749E+11,
Indonesia,1998,95445548017,
Indonesia,1999,1.40001E+11,
Indonesia,2000,1.65021E+11,
Indonesia,2001,1.60447E+11,
Indonesia,2002,1.95661E+11,
Indonesia,2003,2.34772E+11,
Indonesia,2004,2.56837E+11,
Indonesia,2005,2.85869E+11,
Indonesia,2006,3.64571E+11,
Indonesia,2007,4.32217E+11,
Indonesia,2008,5.10245E+11,
Indonesia,2009,5.3958E+11,
Indonesia,2010,7.09266E+11,
Indonesia,2011,8.46483E+11,
Indonesia,2012,8.78193E+11,
Iran,1965,6154739685,
Iran,1966,6706096865,
Iran,1967,7425389720,
Iran,1968,8447898398,
Iran,1969,9482344576,
Iran,1970,10588052396,
Iran,1971,13203457893,
Iran,1972,16346614632,
Iran,1973,25789290845,
Iran,1974,44331002246,
Iran,1975,48942018417,
Iran,1976,63626810883,
Iran,1977,74816947679,
Iran,1978,73033383216,
Iran,1979,86168280190,
Iran,1980,90041228622,
Iran,1981,97085719579,
Iran,1982,1.21527E+11,
Iran,1983,1.47223E+11,
Iran,1984,1.53067E+11,
Iran,1985,1.70673E+11,
Iran,1986,1.98775E+11,
Iran,1987,1.27852E+11,
Iran,1988,1.16306E+11,
Iran,1989,1.14003E+11,
Iran,1990,1.16035E+11,
Iran,1993,60088309491,
Iran,1994,67128216023,
Iran,1995,90829495171,
Iran,1996,1.10573E+11,
Iran,1997,1.05299E+11,
Iran,1998,1.02662E+11,
Iran,1999,1.04656E+11,
Iran,2000,1.01287E+11,
Iran,2001,1.15438E+11,
Iran,2002,1.16421E+11,
Iran,2003,1.3541E+11,
Iran,2004,1.63227E+11,
Iran,2005,1.92015E+11,
Iran,2006,2.22881E+11,
Iran,2007,2.86058E+11,
Iran,2008,3.55988E+11,
Iran,2009,3.62661E+11,
Iran,2010,4.22568E+11,
Iran,2011,5.1406E+11,
Iraq,1960,1683918720,
Iraq,1961,1831479819,
Iraq,1962,1954399496,
Iraq,1963,1978199396,
Iraq,1964,2340239147,
Iraq,1965,2558946823,
Iraq,1966,2772051942,
Iraq,1967,2795295537,
Iraq,1968,3173340354,
Iraq,1969,3304396436,
Iraq,1970,3591431141,
Iraq,1971,4144554445,
Iraq,1972,5356083106,
Iraq,1973,6482501969,
Iraq,1974,12996173027,
Iraq,1975,16094547110,
Iraq,1976,19383067724,
Iraq,1977,23326476721,
Iraq,1978,27701970016,
Iraq,1979,39564501728,
Iraq,1980,47562146134,
Iraq,1981,32579844010,
Iraq,1982,36776549881,
Iraq,1983,37495016505,
Iraq,1984,42530668954,
Iraq,1985,44204431808,
Iraq,1986,39991570165,
Iraq,1987,43702264740,
Iraq,1988,43410815201,
Iraq,1989,48422432260,
Iraq,1997,10113863358,
Iraq,1998,10468730247,
Iraq,1999,17942362576,
Iraq,2000,25857106736,
Iraq,2001,18936094868,
Iraq,2002,18969591211,
Iraq,2004,25509364916,
Iraq,2005,36743640204,
Iraq,2006,65141035028,
Iraq,2007,88837727881,
Iraq,2008,1.31612E+11,
Iraq,2009,1.1166E+11,
Iraq,2010,1.35488E+11,
Iraq,2011,1.80607E+11,
Iraq,2012,2.1028E+11,
Ireland,1960,1939329775,
Ireland,1961,2088012282,
Ireland,1962,2260349684,
Ireland,1963,2430843768,
Ireland,1964,2766608946,
Ireland,1965,2945704143,
Ireland,1966,3104034393,
Ireland,1967,3343636773,
Ireland,1968,3278584478,
Ireland,1969,3787077344,
Ireland,1970,4317973689,
Ireland,1971,5007764610,
Ireland,1972,6205926497,
Ireland,1973,7348395131,
Ireland,1974,7756704316,
Ireland,1975,9315486947,
Ireland,1976,9285968619,
Ireland,1977,11048701418,
Ireland,1978,14388019344,
Ireland,1979,17994198025,
Ireland,1980,21361869468,
Ireland,1981,20303329784,
Ireland,1982,21093613934,
Ireland,1983,20397486684,
Ireland,1984,19749790614,
Ireland,1985,20892507312,
Ireland,1986,28204937641,
Ireland,1987,33318488293,
Ireland,1988,37102493569,
Ireland,1989,38541979206,
Ireland,1990,48430542782,
Ireland,1991,48903860534,
Ireland,1992,54926080684,
Ireland,1993,51487157975,
Ireland,1994,56084271787,
Ireland,1995,67912711540,
Ireland,1996,74210771028,
Ireland,1997,81368404699,
Ireland,1998,88241376198,
Ireland,1999,96614838435,
Ireland,2000,97452184611,
Ireland,2001,1.05273E+11,
Ireland,2002,1.23167E+11,
Ireland,2003,1.58947E+11,
Ireland,2004,1.86492E+11,
Ireland,2005,2.02752E+11,
Ireland,2006,2.22958E+11,
Ireland,2007,2.58307E+11,
Ireland,2008,2.6203E+11,
Ireland,2009,2.24042E+11,
Ireland,2010,2.05904E+11,
Ireland,2011,2.20823E+11,
Ireland,2012,2.10331E+11,
Isle of Man,1995,914727080.6,
Isle of Man,1996,1023086919,
Isle of Man,1997,1180919719,
Isle of Man,1998,1382548250,
Isle of Man,1999,1567465657,
Isle of Man,2000,1563667800,
Isle of Man,2001,1614595291,
Isle of Man,2002,1897606791,
Isle of Man,2003,2264911807,
Isle of Man,2004,2758117365,
Isle of Man,2005,2915710378,
Isle of Man,2006,3437450712,
Isle of Man,2007,4075664785,
Israel,1960,2887081901,
Israel,1961,3486954461,
Israel,1962,2596553912,
Israel,1963,2992170981,
Israel,1964,3405458502,
Israel,1965,3663345598,
Israel,1966,3980013325,
Israel,1967,3921085398,
Israel,1968,3959154192,
Israel,1969,4568013078,
Israel,1970,5372301095,
Israel,1971,5573108413,
Israel,1972,7173788441,
Israel,1973,9242160982,
Israel,1974,12567588804,
Israel,1975,12336986760,
Israel,1976,12475947718,
Israel,1977,13776267566,
Israel,1978,13618844019,
Israel,1979,17511335263,
Israel,1980,21780968646,
Israel,1981,23196333205,
Israel,1982,24572712049,
Israel,1983,27435501837,
Israel,1984,26042767127,
Israel,1985,24122660959,
Israel,1986,29701444276,
Israel,1987,35476344266,
Israel,1988,43892480102,
Israel,1989,44599772802,
Israel,1990,52490325648,
Israel,1991,59170288070,
Israel,1992,65771216221,
Israel,1993,65925582473,
Israel,1994,74669718187,
Israel,1995,95984455767,
Israel,1996,1.051E+11,
Israel,1997,1.08472E+11,
Israel,1998,1.09819E+11,
Israel,1999,1.10795E+11,
Israel,2000,1.24895E+11,
Israel,2001,1.22941E+11,
Israel,2002,1.12974E+11,
Israel,2003,1.18673E+11,
Israel,2004,1.26571E+11,
Israel,2005,1.33959E+11,
Israel,2006,1.4548E+11,
Israel,2007,1.67112E+11,
Israel,2008,2.01662E+11,
Israel,2009,1.94866E+11,
Israel,2010,2.31675E+11,
Israel,2011,2.58217E+11,
Italy,1960,40385288344,
Italy,1961,44842760293,
Italy,1962,50383891899,
Italy,1963,57710743060,
Italy,1964,63175417019,
Italy,1965,67978153851,
Italy,1966,73654870011,
Italy,1967,81133120065,
Italy,1968,87942231678,
Italy,1969,97085082807,
Italy,1970,1.09255E+11,
Italy,1971,1.2012E+11,
Italy,1972,1.39956E+11,
Italy,1973,1.69084E+11,
Italy,1974,1.92278E+11,
Italy,1975,2.19382E+11,
Italy,1976,2.16512E+11,
Italy,1977,2.4819E+11,
Italy,1978,3.03554E+11,
Italy,1979,3.79302E+11,
Italy,1980,4.5983E+11,
Italy,1981,4.14976E+11,
Italy,1982,4.11671E+11,
Italy,1983,4.26865E+11,
Italy,1984,4.21899E+11,
Italy,1985,4.35705E+11,
Italy,1986,6.17003E+11,
Italy,1987,7.76293E+11,
Italy,1988,8.59052E+11,
Italy,1989,8.94752E+11,
Italy,1990,1.13809E+12,
Italy,1991,1.20072E+12,
Italy,1992,1.27196E+12,
Italy,1993,1.02607E+12,
Italy,1994,1.05908E+12,
Italy,1995,1.13177E+12,
Italy,1996,1.26635E+12,
Italy,1997,1.19865E+12,
Italy,1998,1.22458E+12,
Italy,1999,1.20818E+12,
Italy,2000,1.10401E+12,
Italy,2001,1.1237E+12,
Italy,2002,1.22518E+12,
Italy,2003,1.5145E+12,
Italy,2004,1.73552E+12,
Italy,2005,1.78628E+12,
Italy,2006,1.87298E+12,
Italy,2007,2.12718E+12,
Italy,2008,2.30731E+12,
Italy,2009,2.11115E+12,
Italy,2010,2.04195E+12,
Italy,2011,2.19236E+12,
Italy,2012,2.01326E+12,
Jamaica,1960,699064357.3,
Jamaica,1961,748043414.1,
Jamaica,1962,777727657,
Jamaica,1963,826706669,
Jamaica,1964,897948941.6,
Jamaica,1965,972159571.2,
Jamaica,1966,1096759516,
Jamaica,1967,1148014336,
Jamaica,1968,1083839096,
Jamaica,1969,1191239556,
Jamaica,1970,1404720459,
Jamaica,1971,1539862371,
Jamaica,1972,1875146657,
Jamaica,1973,1905861157,
Jamaica,1974,2375122421,
Jamaica,1975,2860442775,
Jamaica,1976,2966042882,
Jamaica,1977,3249733207,
Jamaica,1978,2644527877,
Jamaica,1979,2425064186,
Jamaica,1980,2679379401,
Jamaica,1981,2979027961,
Jamaica,1982,3293496303,
Jamaica,1983,3619262288,
Jamaica,1984,2373564501,
Jamaica,1985,2100239027,
Jamaica,1986,2754549678,
Jamaica,1987,3287007232,
Jamaica,1988,3828342820,
Jamaica,1989,4404938028,
Jamaica,1990,4592208212,
Jamaica,1991,4106205952,
Jamaica,1992,3535452386,
Jamaica,1993,4891215397,
Jamaica,1994,4938132518,
Jamaica,1995,5813471982,
Jamaica,1996,6527302708,
Jamaica,1997,7472532258,
Jamaica,1998,8742153397,
Jamaica,1999,8830909008,
Jamaica,2000,9008629729,
Jamaica,2001,9104515930,
Jamaica,2002,9718989517,
Jamaica,2003,9430236065,
Jamaica,2004,10173234921,
Jamaica,2005,11075778481,
Jamaica,2006,11903020644,
Jamaica,2007,12820055025,
Jamaica,2008,13681102578,
Jamaica,2009,12068651825,
Jamaica,2010,13202861067,
Jamaica,2011,14425917751,
Jamaica,2012,14839858411,
Japan,1960,44307342950,
Japan,1961,53508617739,
Japan,1962,60723018684,
Japan,1963,69498131797,
Japan,1964,81749006382,
Japan,1965,90950278258,
Japan,1966,1.05628E+11,
Japan,1967,1.23782E+11,
Japan,1968,1.46601E+11,
Japan,1969,1.72204E+11,
Japan,1970,2.09071E+11,
Japan,1971,2.36155E+11,
Japan,1972,3.12738E+11,
Japan,1973,4.24891E+11,
Japan,1974,4.71643E+11,
Japan,1975,5.12861E+11,
Japan,1976,5.76406E+11,
Japan,1977,7.09405E+11,
Japan,1978,9.96742E+11,
Japan,1979,1.03745E+12,
Japan,1980,1.08699E+12,
Japan,1981,1.20147E+12,
Japan,1982,1.11684E+12,
Japan,1983,1.21811E+12,
Japan,1984,1.29461E+12,
Japan,1985,1.38453E+12,
Japan,1986,2.05106E+12,
Japan,1987,2.48524E+12,
Japan,1988,3.01539E+12,
Japan,1989,3.01705E+12,
Japan,1990,3.1037E+12,
Japan,1991,3.5368E+12,
Japan,1992,3.85279E+12,
Japan,1993,4.41496E+12,
Japan,1994,4.85035E+12,
Japan,1995,5.33393E+12,
Japan,1996,4.70619E+12,
Japan,1997,4.32428E+12,
Japan,1998,3.91457E+12,
Japan,1999,4.4326E+12,
Japan,2000,4.7312E+12,
Japan,2001,4.15986E+12,
Japan,2002,3.98082E+12,
Japan,2003,4.30294E+12,
Japan,2004,4.6558E+12,
Japan,2005,4.57188E+12,
Japan,2006,4.35676E+12,
Japan,2007,4.35633E+12,
Japan,2008,4.84921E+12,
Japan,2009,5.03514E+12,
Japan,2010,5.49538E+12,
Japan,2011,5.89679E+12,
Japan,2012,5.95972E+12,
Jordan,1965,599759760.1,
Jordan,1966,657999736.8,
Jordan,1967,631679747.3,
Jordan,1968,561119775.6,
Jordan,1969,698879720.5,
Jordan,1970,639519744.2,
Jordan,1971,678159728.7,
Jordan,1972,788479684.6,
Jordan,1973,943783839.7,
Jordan,1974,1197483949,
Jordan,1975,1363073498,
Jordan,1976,1648879611,
Jordan,1977,2054259917,
Jordan,1978,2549856851,
Jordan,1979,3266374325,
Jordan,1980,3961735336,
Jordan,1981,4446589778,
Jordan,1982,4825925127,
Jordan,1983,5036644918,
Jordan,1984,5153655079,
Jordan,1985,5119290466,
Jordan,1986,6182314853,
Jordan,1987,6525458032,
Jordan,1988,6049822064,
Jordan,1989,4128435577,
Jordan,1990,4020267827,
Jordan,1991,4193336134,
Jordan,1992,5310833151,
Jordan,1993,5605775322,
Jordan,1994,6237267189,
Jordan,1995,6727454311,
Jordan,1996,6928490841,
Jordan,1997,7248048123,
Jordan,1998,7914118277,
Jordan,1999,8151541084,
Jordan,2000,8463892909,
Jordan,2001,8980439920,
Jordan,2002,9584232160,
Jordan,2003,10197756160,
Jordan,2004,11411390547,
Jordan,2005,12588665468,
Jordan,2006,15056937190,
Jordan,2007,17110610000,
Jordan,2008,21971835256,
Jordan,2009,23820013059,
Jordan,2010,26425379367,
Jordan,2011,28840197019,
Jordan,2012,31243324000,
Kazakhstan,1990,26932728899,
Kazakhstan,1991,24881135586,
Kazakhstan,1992,24906939560,
Kazakhstan,1993,23409027476,
Kazakhstan,1994,21250839258,
Kazakhstan,1995,20374307047,
Kazakhstan,1996,21035357833,
Kazakhstan,1997,22165932063,
Kazakhstan,1998,22135245413,
Kazakhstan,1999,16870817135,
Kazakhstan,2000,18291990619,
Kazakhstan,2001,22152689130,
Kazakhstan,2002,24636598581,
